id,Latitude,Longitude,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,target
2630,40.75,-124.21,1.6528,32,4.544776119,1.235074627,620,2.313432836,0.581
2631,40.69,-124.27,2.5179,36,5.051612903,1.135483871,1194,2.567741935,0.79
2632,40.62,-124.18,3.0536,35,5.318435754,0.994413408,480,2.681564246,1.07
2633,40.62,-124.17,2.8958,32,5.758122744,1.115523466,706,2.548736462,0.864
2634,40.62,-124.13,2.5804,43,5.4781491,1.025706941,910,2.33933162,0.921
2635,40.6,-124.16,2.4519,39,4.52739726,0.969178082,642,2.198630137,0.851
2636,40.59,-124.15,2.0938,39,5.594339623,1.122641509,539,2.54245283,0.796
2637,40.6,-124.14,4.025,27,5.242009132,0.940639269,521,2.378995434,1.281
2638,40.59,-124.14,1.5625,22,4.358638743,1.060209424,826,2.162303665,0.668
2639,40.59,-124.14,2.178,17,5.11130137,1.044520548,1544,2.643835616,0.768
2640,40.59,-124.05,3.4408,32,5.320113314,0.963172805,937,2.654390935,0.952
2641,40.55,-124.09,2.7644,24,6.204166667,1.152083333,1370,2.854166667,0.973
2642,40.57,-123.96,2.3167,31,5.980645161,1.177419355,883,2.848387097,0.926
2643,40.48,-123.73,1.7153,25,8.027888446,2.087649402,746,2.972111554,0.771
2644,40.58,-124.14,2.6987,25,5.349295775,1.005633803,891,2.509859155,0.925
2645,40.57,-124.14,2.1354,29,5.096085409,1.067615658,1314,2.338078292,0.751
2646,40.57,-124.11,2.4896,33,5.711864407,0.991525424,573,2.427966102,0.741
2647,40.55,-124.13,3.25,38,5.978021978,0.978021978,240,2.637362637,0.948
2648,40.5,-124.1,2.2357,30,5.152406417,1.050802139,996,2.663101604,0.723
2649,40.5,-124.1,1.7574,42,4.722222222,1.097222222,1300,2.579365079,0.575
2650,40.44,-124.09,2.3947,38,5.536159601,1.06234414,1041,2.596009975,0.705
2651,40.47,-124.1,3.5345,52,4.513207547,0.890566038,965,3.641509434,0.55
2652,40.45,-124.03,2.6094,34,6.367088608,1.348101266,443,2.803797468,0.713
2653,40.58,-124.26,2.3571,52,6.008130081,1.067750678,907,2.45799458,1.114
2654,40.54,-124.23,3.0806,52,6.193103448,1.04137931,1152,2.648275862,1.067
2655,40.54,-124.35,3.0147,52,6.740740741,1.111111111,806,2.985185185,0.946
2656,40.28,-124.25,1.9417,32,7.647058824,2.240641711,434,2.320855615,0.761
2657,40.06,-124.08,2.625,17,8.09202454,1.63803681,393,2.411042945,1.356
2658,40.22,-124,1.319,16,6.404907975,1.641104294,816,2.503067485,0.707
2659,40.28,-123.84,2.0962,28,6.413242009,1.381278539,1093,2.49543379,0.74
2660,40.24,-123.68,1.725,31,5.158774373,1.259052925,917,2.554317549,0.543
2661,40.16,-123.82,1.2227,19,5.039735099,1.399558499,1184,2.613686534,0.768
2662,40.12,-123.82,2.087,33,6.141975309,1.216049383,1221,2.512345679,0.824
2663,40.11,-123.75,1.9625,35,5.104477612,1.186567164,900,2.23880597,1.015
2664,40.05,-123.78,2.1864,17,5.818443804,1.429394813,899,2.590778098,1.019
2665,33.12,-115.52,1.8793,38,5.744588745,1.134199134,784,3.393939394,0.608
2666,33.13,-115.52,2.163,18,4.383399209,1.118577075,1006,3.976284585,0.534
2667,33.12,-115.51,2.101,21,4.413793103,0.939655172,890,3.836206897,0.467
2668,33.19,-115.46,1,33,4.140939597,1.251677852,777,2.60738255,0.4
2669,33.24,-115.51,1.6552,32,4.865853659,1.275609756,1069,2.607317073,0.433
2670,33.2,-115.6,2.4511,37,4.992957746,1.316901408,390,2.746478873,0.725
2671,33.09,-115.73,2.9,27,7.409836066,1.68852459,258,4.229508197,0.875
2672,33.04,-115.62,2.0463,17,4.649769585,1.064516129,745,3.433179724,0.612
2673,33.04,-115.62,2.2969,20,4.873913043,1.060869565,766,3.330434783,0.62
2674,33.04,-115.6,3.3472,31,5.607142857,1.089285714,152,2.714285714,0.917
2675,32.99,-115.41,3.4038,29,5.881443299,1.134020619,684,3.525773196,1.078
2676,32.96,-115.59,3.1979,17,5.461038961,0.948051948,473,3.071428571,1.135
2677,32.98,-115.52,1.4583,32,4.68115942,1.107246377,1307,3.788405797,0.586
2678,32.98,-115.52,2.2054,21,4.120253165,1.034810127,1244,3.936708861,0.664
2679,32.99,-115.53,1.7159,25,4.562831858,1.122123894,2082,3.684955752,0.622
2680,32.99,-115.51,1.9088,20,4.422712934,0.905362776,1104,3.482649842,0.637
2681,32.99,-115.54,1.5372,23,3.760309278,0.961340206,1148,2.958762887,0.694
2682,32.98,-115.54,1.9464,27,3.971128609,1.036745407,1121,2.942257218,0.606
2683,32.99,-115.54,4.3523,17,6.681102362,1.05511811,911,3.586614173,0.96
2684,32.98,-115.55,3.2593,24,5.422832981,1.1205074,1447,3.059196617,0.808
2685,32.97,-115.54,3.0091,41,5.648837209,1.055813953,1188,2.762790698,0.708
2686,32.97,-115.53,2.4063,35,4.977987421,1.06918239,933,2.933962264,0.707
2687,32.98,-115.55,5.4349,33,6.294444444,1.013888889,952,2.644444444,1.43
2688,32.96,-115.56,3.8177,21,5.140142518,1.140142518,1164,2.764845606,1.072
2689,32.97,-115.53,1.5217,34,4.374509804,1.068627451,1568,3.074509804,0.603
2690,32.97,-115.52,1.975,24,4.032418953,0.912718204,1416,3.53117207,0.664
2691,32.97,-115.52,1.9911,10,5.575667656,1.148367953,1376,4.083086053,0.675
2692,32.82,-115.32,3.6528,34,6.640449438,1.561797753,327,3.674157303,1
2693,32.76,-115.39,6.2558,16,6.140540541,1.059459459,481,2.6,1.463
2694,32.86,-115.4,3.3182,19,6.283236994,0.988439306,649,3.751445087,1.138
2695,32.81,-115.37,2.3594,23,5.301818182,1.069090909,866,3.149090909,0.743
2696,32.82,-115.37,1.9375,14,4.888888889,1.034482759,867,3.32183908,0.809
2697,32.82,-115.37,3.5735,30,4.782089552,0.96119403,1130,3.373134328,0.711
2698,32.82,-115.38,1.9939,38,5.058823529,1.053475936,1175,3.14171123,0.658
2699,32.81,-115.38,1.8958,35,5.2406639,1.087136929,950,3.941908714,0.675
2700,32.81,-115.37,1.7604,32,4.384615385,1.130177515,623,3.686390533,0.686
2701,32.85,-115.57,3.2396,33,5.46,1.076,825,3.3,0.623
2702,32.85,-115.57,1.7411,17,4.223577236,1.040650407,728,2.959349593,0.635
2703,32.84,-115.57,1.9531,29,4.190972222,1.045138889,804,2.791666667,0.611
2704,32.83,-115.57,3.5282,31,5.26056338,1.017605634,959,3.376760563,0.675
2705,32.85,-115.59,4.875,20,6.483870968,1.10483871,862,3.475806452,0.908
2706,32.87,-115.6,4.1293,3,5.221153846,1.016025641,1005,3.221153846,0.832
2707,32.87,-115.49,3.3583,19,5.103773585,0.981132075,457,4.311320755,1.028
2708,32.8,-115.64,3.1667,23,5.225531915,1,569,2.421276596,1.25
2709,32.79,-115.69,2.1792,18,4.559766764,0.991253644,1161,3.38483965,0.552
2710,32.8,-115.73,2.2083,44,8.280701754,1.421052632,206,3.614035088,0.938
2711,32.75,-115.72,2.0938,16,6.444444444,1.833333333,123,2.277777778,0.875
2712,32.75,-115.64,1.625,19,6.854545455,1.254545455,198,3.6,1.125
2713,32.81,-115.58,4.475,5,5.629370629,1,458,3.202797203,0.963
2714,32.82,-115.55,2.5664,34,5.620437956,1.153284672,1013,3.697080292,0.675
2715,32.81,-115.58,3.6597,10,5.412935323,1.009950249,533,2.651741294,0.875
2716,32.8,-115.57,1.7188,17,3.485981308,0.995327103,1595,3.726635514,0.699
2717,32.8,-115.57,1.1853,16,3.996941896,1.097859327,961,2.93883792,0.726
2718,32.8,-115.57,1.875,16,4.436647173,1.157894737,1184,2.307992203,0.938
2719,32.8,-115.48,2.6172,21,5.271966527,1.029288703,805,3.368200837,0.885
2720,32.77,-115.52,2.2417,18,5.15015015,1.012012012,1166,3.501501502,0.792
2721,32.73,-115.53,1.735,14,4.59939759,0.978915663,1453,4.376506024,0.612
2722,32.73,-115.52,2.3571,17,4.612403101,1.065891473,1113,4.313953488,0.631
2723,32.75,-115.5,3.4107,13,5.15625,1.125,822,12.84375,1.425
2724,32.8,-115.55,2.1136,23,4.1625,0.8875,580,3.625,0.61
2725,32.79,-115.55,1.2083,22,4.007092199,1.14893617,692,4.907801418,0.536
2726,32.79,-115.54,1.6607,30,4.043010753,1.043010753,733,3.940860215,0.561
2727,32.79,-115.54,1.275,23,4.541114058,1.068965517,1370,3.633952255,0.604
2728,32.79,-115.55,1.6351,23,4.995024876,1.099502488,697,3.467661692,0.596
2729,32.8,-115.57,4.5714,33,5.6492891,1.009478673,1066,5.052132701,0.686
2730,32.8,-115.56,2.1979,25,3.735042735,1.068376068,1193,3.398860399,0.639
2731,32.8,-115.56,1.5987,28,4.211586902,1.047858942,1335,3.362720403,0.594
2732,32.8,-115.56,1.3882,15,3.929530201,1.100671141,1024,3.436241611,0.694
2733,32.79,-115.56,1.3373,18,2.745920746,1.020979021,1377,3.20979021,0.583
2734,32.78,-115.56,3.2083,34,5.471264368,1.063218391,1627,3.116858238,0.762
2735,32.79,-115.56,1.1707,20,3.092568449,1.088657106,2283,2.976531943,0.625
2736,32.79,-115.57,1.6667,50,4.711678832,1.010948905,864,3.153284672,0.681
2737,32.78,-115.56,3.0603,46,5.353944563,1.044776119,1583,3.375266525,0.708
2738,32.78,-115.56,4.6154,35,6.204188482,1.057591623,615,3.219895288,0.862
2739,32.78,-115.57,5.128,25,6.045180723,0.906626506,1135,3.418674699,0.996
2740,32.78,-115.56,3.1597,29,6.4,1.155102041,848,3.46122449,0.762
2741,32.78,-115.55,2.8025,5,4.947761194,1.130597015,1767,3.296641791,0.843
2742,32.78,-115.58,5.7843,5,5.923990499,0.983372922,1416,3.363420428,1.101
2743,32.79,-115.59,6.3814,8,7.606271777,1.069686411,1000,3.484320557,1.599
2744,32.79,-115.58,1.6635,14,3.740576497,1.124168514,762,1.689578714,0.644
2745,32.79,-115.57,3.6042,34,5.538461538,1,621,2.985576923,0.736
2746,32.78,-115.57,4.0375,29,6.447222222,1.019444444,1173,3.258333333,0.864
2747,32.78,-115.57,6.2715,20,6.90990991,1.058558559,871,3.923423423,0.972
2748,32.78,-115.57,4.3021,15,5.101083032,1.007220217,803,2.898916968,0.875
2749,32.76,-115.56,4.4821,15,6.908108108,1.172972973,653,3.52972973,1.403
2750,32.69,-115.59,2.5769,30,6.317567568,1.195945946,649,4.385135135,0.944
2751,32.69,-115.49,1.899,17,5.505617978,1.092696629,1691,4.75,0.64
2752,32.7,-115.4,1.6838,19,4.350746269,0.843283582,531,3.962686567,0.958
2753,32.67,-115.49,1.375,25,3.857142857,0.951827243,2185,3.629568106,0.701
2754,32.67,-115.49,1.4828,24,4.248322148,0.922818792,1083,3.634228188,0.731
2755,32.68,-115.48,2.3319,15,5.488745981,1.07073955,2097,3.371382637,0.912
2756,32.68,-115.5,1.5931,18,3.92965368,0.988095238,3565,3.858225108,0.884
2757,32.67,-115.5,2.1776,35,4.545263158,1.035789474,1694,3.566315789,0.755
2758,32.67,-115.49,1.1311,29,3.875318066,1.119592875,1302,3.312977099,0.847
2759,32.68,-115.51,2.625,11,4.943201377,1.049913941,2644,4.550774527,0.727
2760,32.67,-115.52,2.0625,6,4.720538721,0.978114478,2807,4.725589226,0.677
2761,33.33,-116.05,1.7292,17,5.087719298,1.649122807,135,2.368421053,0.813
2762,33.19,-116,1.2639,16,7.424242424,1.727272727,81,2.454545455,0.513
2763,32.93,-115.88,4.0208,15,10.4,2.45,51,2.55,0.325
2764,32.74,-116,1.4338,26,7.17721519,1.772151899,329,2.082278481,0.439
2765,32.69,-115.9,1.5417,18,7.666666667,1.592592593,98,1.814814815,0.575
2766,33.41,-116.01,2.8684,20,6.766101695,1.745762712,659,2.233898305,0.628
2767,33.4,-115.99,2.0109,15,7.124542125,1.963369963,515,1.886446886,0.543
2768,33.38,-115.94,2.7,5,8.857142857,2.047619048,41,1.952380952,0.588
2769,33.32,-115.98,1.4688,8,10,1.916666667,63,2.625,0.538
2770,33.36,-115.91,0.922,15,6.287671233,1.301369863,160,2.191780822,0.675
2771,33.34,-115.9,1.7857,19,7.806451613,1.6,329,2.122580645,0.628
2772,33.3,-115.96,1.125,27,5.649122807,1.421052632,112,1.964912281,0.544
2773,33.28,-115.95,1.8958,12,5.823529412,1.470588235,37,2.176470588,0.538
2774,33.26,-115.8,5.3374,2,6,1.125,30,1.875,0.475
2775,33.43,-114.73,0.8964,24,5.726618705,1.748201439,227,1.633093525,0.592
2776,33.07,-114.98,3.1607,18,9.31496063,2.858267717,374,2.94488189,0.575
2777,33.36,-115.73,1.7727,19,4.431952663,1.408284024,476,2.816568047,0.5
2778,33.35,-115.73,1.2132,23,8.714285714,2.461538462,338,1.857142857,0.3
2779,32.79,-114.65,0.8571,21,1.62962963,1.222222222,64,2.37037037,0.25
2780,32.8,-114.55,1.275,19,4.226973684,1.348684211,1431,2.353618421,0.561
2781,32.76,-114.63,0.8585,15,4.826666667,1.26,949,3.163333333,0.45
2782,32.74,-114.66,1.2049,17,4.3375,1.20625,775,2.421875,0.44
2783,37.35,-118.18,2.1212,16,5.330532213,1.112044818,1501,2.102240896,1.083
2784,37.4,-118.43,4.1576,19,5.788235294,0.952941176,1225,2.882352941,1.415
2785,37.39,-118.6,3.2132,19,6.721804511,1.298245614,1134,2.842105263,1.66
2786,37.25,-118.45,3.0817,20,5.437037037,1.048148148,721,2.67037037,1.188
2787,37.37,-118.45,4.337,26,5.994263862,1.001912046,1385,2.648183556,1.397
2788,37.35,-118.42,4.375,21,6.35,1.071153846,1413,2.717307692,1.804
2789,37.36,-118.42,1.7388,18,4.905376344,1.11827957,1425,3.064516129,0.544
2790,37.36,-118.4,1.9722,34,4.286956522,1.076521739,1172,2.03826087,1.161
2791,37.37,-118.39,1.8325,25,4.279220779,1.07012987,1477,1.918181818,1.058
2792,37.36,-118.39,2.3261,38,4.578282828,1.035353535,902,2.277777778,0.984
2793,37.17,-118.3,2.75,22,5.471698113,1.058176101,1541,2.422955975,0.945
2794,36.95,-117.9,1.7292,19,4.5,1.181818182,51,2.318181818,1.375
2795,36.94,-118.31,2.325,35,6.908355795,1.428571429,861,2.320754717,0.806
2796,36.64,-118.05,2.0357,34,4.906103286,1.122065728,896,2.103286385,0.742
2797,36.63,-118.18,2.2574,23,6.018229167,1.268229167,1019,2.653645833,1.047
2798,36.13,-117.69,1.7868,25,5.852739726,1.503424658,632,2.164383562,0.455
2799,36.4,-117.02,2.1,19,3.774390244,1.457317073,490,2.987804878,0.14999
2800,36,-116.22,1.1471,14,6.441314554,1.812206573,436,2.046948357,0.329
2801,35.42,-119.02,2.7583,42,5.080536913,1.024608501,1124,2.514541387,0.649
2802,35.42,-119.03,2.5703,45,4.874251497,1.053892216,754,2.25748503,0.624
2803,35.42,-119.03,2.6094,38,5.197183099,1.052816901,1491,2.625,0.679
2804,35.45,-119.03,4.3162,14,6.048109966,1.037800687,1748,3.003436426,0.871
2805,35.44,-119.05,3.0268,5,4.869863014,1.111872146,1182,2.698630137,0.77
2806,35.44,-119.02,4.0125,29,5.720268007,1.056951424,1527,2.557788945,0.844
2807,35.43,-119.02,3.1736,39,5.364116095,0.976253298,956,2.522427441,0.707
2808,35.42,-119.02,2.2727,40,4.995412844,1.036697248,520,2.385321101,0.672
2809,35.42,-119.02,1.8472,36,5.465240642,1.195187166,1021,2.729946524,0.574
2810,35.42,-119.02,1.4598,40,4.629539952,1.062953995,1015,2.457627119,0.526
2811,35.42,-119.03,1.6286,42,4.338422392,1.063613232,905,2.302798982,0.546
2812,35.41,-119.03,1.7857,41,4.847184987,1.166219839,1005,2.694369973,0.543
2813,35.42,-119.04,1.8403,47,4.723463687,1.122905028,913,2.55027933,0.547
2814,35.42,-119.05,2.8393,41,4.754176611,1.00477327,1006,2.400954654,0.57
2815,35.42,-119.05,2.325,35,5.171428571,1.061538462,1368,3.006593407,0.632
2816,35.41,-119.02,2.0575,21,4.901353965,1.071566731,1297,2.508704062,0.67
2817,35.41,-119.02,1.97,41,4.695560254,1.090909091,1106,2.338266385,0.519
2818,35.41,-119.03,2.0331,37,4.824657534,1.21369863,911,2.495890411,0.532
2819,35.41,-119.04,3.0625,25,5.103559871,1.003236246,844,2.731391586,0.694
2820,35.41,-119.02,1.3222,31,3.842880524,1.147299509,1413,2.312602291,0.514
2821,35.4,-119.03,2.1818,35,4.473413379,1.063464837,1566,2.686106346,0.635
2822,35.41,-119.04,1.3587,20,4.311345646,1.098944591,1622,2.139841689,0.675
2823,35.42,-119.08,5.5261,10,7.037225042,1.028764805,2089,3.534686971,1.32
2824,35.42,-119.07,2.6812,19,5.320109439,1.138166895,1872,2.560875513,1.076
2825,35.41,-119.09,5.6235,12,6.259528131,0.947368421,1754,3.183303085,1.306
2826,35.42,-119.11,10.0263,52,9.625,1.75,37,2.3125,2
2827,35.43,-119.09,4.8571,28,6.864864865,0.945945946,118,3.189189189,2.375
2828,35.4,-119.05,3.8611,18,5.974763407,1.006309148,846,2.668769716,1.264
2829,35.39,-119.08,5.575,10,6.247572816,1.009708738,3242,3.147572816,1.322
2830,35.4,-119.01,1.7109,11,4.553934341,1.141219385,4781,2.491401772,0.446
2831,35.39,-119.01,1.8289,29,4.343675418,1.095465394,1134,2.706443914,0.594
2832,35.38,-119.01,1.4427,36,3.798076923,1.076923077,426,2.048076923,0.506
2833,35.39,-119.02,1.3527,30,2.247524752,0.742574257,169,1.673267327,0.6
2834,35.4,-118.99,4.0208,43,5.949197861,1.048128342,890,2.379679144,0.904
2835,35.4,-118.99,3.5714,48,5.943925234,1.031152648,789,2.457943925,0.846
2836,35.4,-119,4.3906,44,5.936675462,0.997361478,928,2.448548813,0.939
2837,35.39,-119,3.7708,42,5.829568789,1.059548255,1203,2.470225873,0.794
2838,35.39,-119,2.8295,51,4.576666667,0.946666667,648,2.16,0.721
2839,35.41,-118.97,3.996,36,6.257425743,1.03960396,937,3.092409241,0.855
2840,35.4,-118.97,3.1906,34,6.01618123,1.045307443,854,2.763754045,0.762
2841,35.4,-118.98,2.8393,34,4.782352941,1.005882353,440,2.588235294,0.698
2842,35.4,-118.98,2.9821,36,5.571428571,1.054054054,680,2.625482625,0.731
2843,35.4,-118.98,3.4205,36,5.735384615,1.018461538,1052,3.236923077,0.766
2844,35.41,-118.98,3.875,36,5.408759124,0.97080292,640,2.335766423,0.945
2845,35.4,-118.96,3.2325,28,5.549346017,1.040428062,2404,2.858501784,0.89
2846,35.41,-118.96,2.947,29,5.383915023,1.106221548,1542,2.339908953,0.871
2847,35.4,-118.95,3.6875,23,5.077010193,1.012457531,2136,2.419026048,1.017
2848,35.4,-118.96,3.5524,27,5.791569087,0.93676815,1271,2.976580796,0.891
2849,35.39,-118.96,3.1297,23,5.39731286,1.101727447,2842,2.727447217,0.79
2850,35.38,-118.96,3.6734,34,5.815340909,0.985795455,888,2.522727273,0.929
2851,35.38,-118.95,3.5938,35,5.951742627,1.040214477,906,2.428954424,0.952
2852,35.38,-118.96,3.0568,41,5.95320197,1.071428571,973,2.396551724,0.856
2853,35.38,-118.94,3.7533,26,6.460296097,1.118438762,2365,3.183041723,0.87
2854,35.38,-118.95,3.725,30,5.404166667,0.995833333,1419,2.95625,0.831
2855,35.38,-118.92,3.8307,33,5.728440367,1.062385321,1733,3.179816514,0.706
2856,35.41,-118.95,3.875,21,5.8125,1.056686047,1889,2.745639535,0.995
2857,35.4,-118.94,4.2214,14,5.93368984,1.006417112,2815,3.010695187,1.046
2858,35.39,-118.94,5.4592,27,6.800884956,1,1223,2.705752212,1.391
2859,35.39,-118.94,7.7751,13,7.901763224,1.050377834,1318,3.319899244,1.941
2860,35.41,-118.9,3.0938,6,4.979679144,1.038502674,2320,2.481283422,1.008
2861,35.41,-118.94,6.3639,10,6.658385093,1.089026915,1539,3.186335404,1.43
2862,35.4,-118.91,2.569,10,4.701179554,1.014416776,1398,1.832241153,1.13
2863,35.37,-118.87,3.5441,14,5.98053528,1.053527981,1352,3.289537713,0.87
2864,35.37,-118.91,3.3462,32,5.715672677,1.047156727,2590,3.59223301,0.676
2865,35.34,-118.88,2.1111,20,5.339920949,1.007905138,762,3.011857708,1.053
2866,35.37,-118.92,2.4919,17,5.6078125,1.0953125,1746,2.728125,0.757
2867,35.37,-118.93,2.6903,34,5.729216152,1.059382423,1558,3.700712589,0.628
2868,35.37,-118.94,2.0643,33,4.789772727,1.052556818,2352,3.340909091,0.576
2869,35.37,-118.94,1.8523,23,4.808695652,1.095652174,790,3.434782609,0.597
2870,35.37,-118.95,2.1588,34,4.790830946,1.028653295,1059,3.034383954,0.613
2871,35.37,-118.94,2.875,37,4.976119403,1.080597015,971,2.898507463,0.574
2872,35.37,-118.95,1.6728,37,5,1.108474576,946,3.206779661,0.554
2873,35.37,-118.96,1.7467,41,4.600628931,1.066037736,1066,3.352201258,0.524
2874,35.37,-118.96,1.365,40,4.756676558,1.109792285,1026,3.044510386,0.543
2875,35.39,-118.97,2.774,38,4.80952381,0.98185941,1547,3.507936508,0.595
2876,35.38,-118.97,1.625,32,4.582491582,1.222222222,1483,4.993265993,0.468
2877,35.38,-118.98,1.0648,39,4.216901408,1.078873239,1182,3.329577465,0.5
2878,35.38,-118.97,0.9951,42,3.963210702,1.197324415,1038,3.471571906,0.48
2879,35.37,-118.97,1.8819,41,4.41252302,1.108655617,1781,3.279926335,0.58
2880,35.38,-118.97,1.375,35,4.050847458,1.031476998,1041,2.520581114,0.575
2881,35.38,-118.99,1.4024,26,4.332236842,1.230263158,1025,3.371710526,0.51
2882,35.38,-118.99,1.3451,30,4.66442953,1.211409396,1116,3.744966443,0.575
2883,35.39,-118.98,1.4146,22,4.314285714,1.088095238,1592,3.79047619,0.491
2884,35.38,-118.98,1.4786,24,4.407317073,1.134146341,1460,3.56097561,0.548
2885,35.38,-118.98,1.625,34,4.473684211,1.083333333,795,3.486842105,0.508
2886,35.38,-118.98,0.8639,28,4.289377289,1.095238095,1193,4.36996337,0.494
2887,35.39,-118.99,1.6009,39,5.12183908,1.245977011,1516,3.485057471,0.488
2888,35.39,-118.99,1.8319,36,4.217008798,1.020527859,1054,3.090909091,0.554
2889,35.39,-118.99,2.5083,52,5.373563218,1.097701149,1325,2.538314176,0.701
2890,35.39,-118.98,1.1875,29,4.244755245,1.237762238,476,3.328671329,0.507
2891,35.39,-118.98,1.2618,32,3.830409357,0.997076023,2375,3.472222222,0.469
2892,35.37,-119,2.2212,41,3.7875,0.975,216,2.7,0.555
2893,35.37,-118.99,1.4773,36,4.781609195,1.137931034,814,4.67816092,0.574
2894,35.37,-118.99,1.7292,38,4.135135135,0.990990991,743,3.346846847,0.581
2895,35.37,-118.98,1.1638,35,4.55801105,0.988950276,670,3.701657459,0.579
2896,35.37,-118.97,1.4125,52,4.381443299,1.226804124,380,3.917525773,0.425
2897,35.38,-119.01,1.1944,44,5.046511628,1.279069767,274,3.186046512,0.575
2898,35.38,-119.01,1.075,52,4.384615385,1,158,6.076923077,0.675
2899,35.37,-119.01,1.9125,35,2.926829268,0.853658537,477,11.63414634,0.475
2900,35.37,-119.01,1.4779,44,4.900826446,1.123966942,364,3.008264463,0.66
2901,35.38,-119.02,0.8054,52,2.903225806,1.129032258,36,1.161290323,0.6
2902,35.38,-119.02,1.1875,48,5.492063492,1.46031746,129,2.047619048,0.638
2903,35.39,-119.02,2.0455,52,3.897959184,1.06122449,106,2.163265306,0.725
2904,35.37,-119.01,1.7321,45,4.525179856,1.028776978,568,4.086330935,0.844
2905,35.38,-119.03,3,38,5.175609756,0.96097561,843,2.056097561,0.918
2906,35.38,-119.03,2.7312,52,6.519230769,1.115384615,540,2.076923077,1.471
2907,35.37,-119.03,1.6786,52,5.42599278,1.324909747,554,2,1.266
2908,35.37,-119.04,2.875,44,5.393333333,1.033333333,667,2.223333333,0.827
2909,35.39,-119.03,2.9821,28,5.914809961,1.001310616,1593,2.087811271,1.187
2910,35.36,-119.04,1.8362,36,4.725060827,1.00729927,1051,2.557177616,0.669
